"","fips","year","state","county","population","combined_overdose_mortality_rate","combined_overdose_deaths","child_mortality_rate","infant_mortality_rate","age_adjusted_mortality","combined_household_income"
"1206",53041,2022,"Washington","Lewis",NA,"20.625360944","50","49.488377509","7.2161642078",NA,54578
"1207",53043,2022,"Washington","Lincoln",NA,NA,NA,NA,NA,NA,61332
"1208",53045,2022,"Washington","Mason",NA,"23.441513424","47","31.20124805",NA,NA,63785
"1209",53047,2022,"Washington","Okanogan",NA,"22.04811213","28","41.023537254",NA,NA,48979
"1210",53049,2022,"Washington","Pacific",NA,"16.298469426","11",NA,NA,NA,53319
"1211",53051,2022,"Washington","Pend Oreille",NA,NA,NA,"94.759783948",NA,NA,57212
"1212",53053,2022,"Washington","Pierce",NA,"20.330835457","551","41.395419305","5.0430397357",NA,80236
"1213",53055,2022,"Washington","San Juan",NA,NA,NA,NA,NA,NA,74533
"1214",53057,2022,"Washington","Skagit",NA,"20.350334879","79","31.491528779","3.6069409242",NA,78798
"1215",53059,2022,"Washington","Skamania",NA,NA,NA,NA,NA,NA,68501
"1216",53061,2022,"Washington","Snohomish",NA,"23.466215337","579","33.418418983","3.6983530771",NA,93589
"1217",53063,2022,"Washington","Spokane",NA,"16.350994536","256","40.099833246","4.5503021685",NA,60827
"1218",53065,2022,"Washington","Stevens",NA,"10.921561346","15","28.264556246",NA,NA,50958
"1219",53067,2022,"Washington","Thurston",NA,"14.465649249","126","38.616473381","4.7751148301",NA,79769
"1220",53069,2022,"Washington","Wahkiakum",NA,NA,NA,NA,NA,NA,62099
"1221",53071,2022,"Washington","Walla Walla",NA,"19.128400756","35","23.56591583","4.7993019197",NA,61281
"1222",53073,2022,"Washington","Whatcom",NA,"9.3301533061","64","32.019028451","3.6972051636",NA,70463
"1223",53075,2022,"Washington","Whitman",NA,"7.3630308913","11",NA,NA,NA,52066
"1224",53077,2022,"Washington","Yakima",NA,"21.214588212","160","43.810281262","4.3234529",NA,56353
"1225",41000,2023,"Oregon","year_state_total",NA,"15.53364964","1965","39.573743296","4.6270197686",NA,71441
"1226",41001,2023,"Oregon","Baker",NA,NA,NA,"94.532850165",NA,NA,53107
"1227",41003,2023,"Oregon","Benton",NA,"5.7472709443","16","26.714753222",NA,NA,65419
"1228",41005,2023,"Oregon","Clackamas",NA,"10.66999613","134","34.723875184","4.571270259",NA,91076
"1229",41007,2023,"Oregon","Clatsop",NA,"24.084178356","29",NA,NA,NA,59539
"1230",41009,2023,"Oregon","Columbia",NA,"15.227750036","24","38.772950165",NA,NA,78267
"1231",41011,2023,"Oregon","Coos",NA,"11.364399469","22","25.452308737",NA,NA,54067
"1232",41013,2023,"Oregon","Crook",NA,"16.354121239","12","57.842982595",NA,NA,65755
"1233",41015,2023,"Oregon","Curry",NA,"14.483727532","10",NA,NA,NA,52586
"1234",41017,2023,"Oregon","Deschutes",NA,"7.7774039364","46","34.732495465","3.7287345607",NA,79648
"1235",41019,2023,"Oregon","Douglas",NA,"17.436948895","58","59.810716673","5.6393442623",NA,52042
"1236",41021,2023,"Oregon","Gilliam",NA,NA,NA,NA,NA,NA,69135
"1237",41023,2023,"Oregon","Grant",NA,NA,NA,NA,NA,NA,53079
"1238",41025,2023,"Oregon","Harney",NA,NA,NA,NA,NA,NA,50113
"1239",41027,2023,"Oregon","Hood River",NA,NA,NA,NA,NA,NA,70850
"1240",41029,2023,"Oregon","Jackson",NA,"17.362369254","115","44.335575975","5.2621803999",NA,63308
"1241",41031,2023,"Oregon","Jefferson",NA,NA,NA,"74.607214957",NA,NA,59317
"1242",41033,2023,"Oregon","Josephine",NA,"23.580151598","62","49.93244434","5.8265357083",NA,49833
"1243",41035,2023,"Oregon","Klamath",NA,"20.03616283","41","66.399931898","6.3636363636",NA,49660
"1244",41037,2023,"Oregon","Lake",NA,NA,NA,NA,NA,NA,52012
"1245",41039,2023,"Oregon","Lane",NA,"20.966851408","240","39.183403492","4.585692639",NA,61509
"1246",41041,2023,"Oregon","Lincoln",NA,"17.341079015","26","54.323223178",NA,NA,52751
"1247",41043,2023,"Oregon","Linn",NA,"14.427858133","56","46.948764987","4.9308711206",NA,64834
"1248",41045,2023,"Oregon","Malheur",NA,"15.171382438","14","44.12784467",NA,NA,51466
"1249",41047,2023,"Oregon","Marion",NA,"12.070237286","126","40.155425116","4.5097657517",NA,64412
"1250",41049,2023,"Oregon","Morrow",NA,NA,NA,NA,NA,NA,67334
"1251",41051,2023,"Oregon","Multnomah",NA,"25.324007979","618","35.592844348","4.2735714173",NA,77851
"1252",41053,2023,"Oregon","Polk",NA,"9.6501623157","25","45.245359119","6.9410815174",NA,71606
"1253",41055,2023,"Oregon","Sherman",NA,NA,NA,NA,NA,NA,69892
"1254",41057,2023,"Oregon","Tillamook",NA,"15.997046699","13",NA,NA,NA,56158
"1255",41059,2023,"Oregon","Umatilla",NA,"10.290800882","24","47.390936804","5.2586696987",NA,58764
"1256",41061,2023,"Oregon","Union",NA,"20.038323293","16","55.359196014",NA,NA,53294
"1257",41063,2023,"Oregon","Wallowa",NA,NA,NA,NA,NA,NA,58311
"1258",41065,2023,"Oregon","Wasco",NA,"15.077271014","12","51.192355275",NA,NA,59638
"1259",41067,2023,"Oregon","Washington",NA,"8.9860167595","162","32.634307692","3.9981137105",NA,91899
"1260",41069,2023,"Oregon","Wheeler",NA,NA,NA,NA,NA,NA,43468
"1261",41071,2023,"Oregon","Yamhill",NA,"10.25590025","33","45.713070749","5.9872611465",NA,75303
"1262",6000,2023,"California","year_state_total",NA,"17.269890529","20454","35.101891467","4.0850541364",NA,84831
"1263",6001,2023,"California","Alameda",NA,"15.21876728","761","31.271953682","3.4888438134",NA,108971
"1264",6003,2023,"California","Alpine",NA,NA,NA,NA,NA,NA,87570
"1265",6005,2023,"California","Amador",NA,"22.647586774","27",NA,NA,NA,68159
"1266",6007,2023,"California","Butte",NA,"27.744855893","184","35.114316609","3.7119962291",NA,62982
"1267",6009,2023,"California","Calaveras",NA,"21.042702173","29","41.724171133",NA,NA,68298
"1268",6011,2023,"California","Colusa",NA,NA,NA,NA,NA,NA,60725
"1269",6013,2023,"California","Contra Costa",NA,"16.203356757","560","30.199092098","3.5406888037",NA,110595
"1270",6015,2023,"California","Del Norte",NA,"19.136924696","16",NA,NA,NA,48108
"1271",6017,2023,"California","El Dorado",NA,"18.215062642","105","28.359626444","2.7842644153",NA,87689
"1272",6019,2023,"California","Fresno",NA,"13.825720449","414","48.296869493","6.187103285",NA,63140
"1273",6021,2023,"California","Glenn",NA,"24.786657696","21","70.049034324",NA,NA,56741
"1274",6023,2023,"California","Humboldt",NA,"27.033137712","110","53.112385808","5.9142434697",NA,53924
"1275",6025,2023,"California","Imperial",NA,"25.215853225","137","34.290074714","3.4453905596",NA,50970
"1276",6027,2023,"California","Inyo",NA,"40.686492085","22",NA,NA,NA,62381
"1277",6029,2023,"California","Kern",NA,"31.538048747","851","49.528513652","5.6997370158",NA,57926
"1278",6031,2023,"California","Kings",NA,"14.660895671","67","43.828411768","4.6532100861",NA,60810
"1279",6033,2023,"California","Lake",NA,"70.893726681","137","44.227402562","5.6376360809",NA,55801
"1280",6035,2023,"California","Lassen",NA,"28.449190839","26","65.814215871",NA,NA,56923
"1281",6037,2023,"California","Los Angeles",NA,"14.211801239","4276","32.386887007","3.8080981716",NA,77356
"1282",6039,2023,"California","Madera",NA,"13.537524325","64","44.036271982","4.9802729448",NA,60241
"1283",6041,2023,"California","Marin",NA,"16.756377735","130","15.062436228","1.4186226464",NA,118472
"1284",6043,2023,"California","Mariposa",NA,"21.221592005","11",NA,NA,NA,60377
"1285",6045,2023,"California","Mendocino",NA,"43.776112067","114","60.610142097","6.9189494493",NA,57516
"1286",6047,2023,"California","Merced",NA,"16.352109001","136","38.645729956","3.984063745",NA,54703
"1287",6049,2023,"California","Modoc",NA,NA,NA,NA,NA,NA,49273
"1288",6051,2023,"California","Mono",NA,NA,NA,NA,NA,NA,70945
"1289",6053,2023,"California","Monterey",NA,"16.223768051","211","36.880240804","4.2801286352",NA,81404
"1290",6055,2023,"California","Napa",NA,"13.071072748","54","26.49100189","3.084515731",NA,94127
"1291",6057,2023,"California","Nevada",NA,"22.738140221","68","44.072278537","4.3767507003",NA,77220
"1292",6059,2023,"California","Orange",NA,"15.500838168","1477","26.471643288","2.9999423088",NA,100210
"1293",6061,2023,"California","Placer",NA,"14.56764242","174","25.138045003","3.2845164033",NA,103588
"1294",6063,2023,"California","Plumas",NA,"22.977128919","13",NA,NA,NA,58154
"1295",6065,2023,"California","Riverside",NA,"21.523537169","1595","34.497558118","4.1705039438",NA,78690
"1296",6067,2023,"California","Sacramento",NA,"18.485961095","860","40.922130344","4.8822156275",NA,79611
"1297",6069,2023,"California","San Benito",NA,"13.800424628","26","31.4317146",NA,NA,95187
"1298",6071,2023,"California","San Bernardino",NA,"16.022330971","1048","46.23026176","5.6855341108",NA,74218
"1299",6073,2023,"California","San Diego",NA,"17.215689725","1724","32.540459798","3.645925921",NA,90756
"1300",6075,2023,"California","San Francisco",NA,"45.070037166","1186","29.643180798","2.7376138706",NA,119776
"1301",6077,2023,"California","San Joaquin",NA,"17.829177208","407","47.748709561","5.513920155",NA,79598
"1302",6079,2023,"California","San Luis Obispo",NA,"21.192177732","180","28.114425713","4.1147686833",NA,79688
"1303",6081,2023,"California","San Mateo",NA,"12.552159015","288","26.404393691","3.0035849239",NA,131151
"1304",6083,2023,"California","Santa Barbara",NA,"18.089508683","242","41.220636619","4.4759322728",NA,83185
"1305",6085,2023,"California","Santa Clara",NA,"12.005140903","693","26.838976874","2.8785618334",NA,141161
"1306",6087,2023,"California","Santa Cruz",NA,"19.085066792","156","30.622888695","3.9493255373",NA,90370
"1307",6089,2023,"California","Shasta",NA,"22.25738064","120","50.42994763","5.6211354694",NA,60187
"1308",6091,2023,"California","Sierra",NA,NA,NA,NA,NA,NA,60659
"1309",6093,2023,"California","Siskiyou",NA,"16.090967604","21","71.188564269","7.555847569",NA,50069
"1310",6095,2023,"California","Solano",NA,"17.596339961","236","39.841951799","5.1418883237",NA,87348
"1311",6097,2023,"California","Sonoma",NA,"21.831457108","324","24.772020003","2.8746590009",NA,92999
"1312",6099,2023,"California","Stanislaus",NA,"17.691008363","292","40.263820683","4.7996976568",NA,73151
"1313",6101,2023,"California","Sutter",NA,"13.785355128","40","49.147935285","5.5493895671",NA,63246
"1314",6103,2023,"California","Tehama",NA,"7.7521783621","15","52.050293596","4.9714601363",NA,53654
"1315",6105,2023,"California","Trinity",NA,NA,NA,"128.41466262",NA,NA,45508
"1316",6107,2023,"California","Tulare",NA,"11.779521623","165","44.175031291","5.5506521526",NA,57398
"1317",6109,2023,"California","Tuolumne",NA,"17.122031162","28","57.466546261","7.6569678407",NA,61396
"1318",6111,2023,"California","Ventura",NA,"18.161332514","461","32.405709108","4.0916530278",NA,95819
"1319",6113,2023,"California","Yolo",NA,"11.958173639","79","27.254788666","3.5565736331",NA,76247
"1320",6115,2023,"California","Yuba",NA,"18.153494125","43","61.479926224","7.0679990251",NA,60764
"1321",53000,2023,"Washington","year_state_total",NA,"18.192884498","4156","38.114142366","4.3261023642",NA,84155
"1322",53001,2023,"Washington","Adams",NA,NA,NA,NA,NA,NA,57405
"1323",53003,2023,"Washington","Asotin",NA,NA,NA,NA,NA,NA,56438
"1324",53005,2023,"Washington","Benton",NA,"17.137457095","105","43.145642058","5.0275705482",NA,77339
"1325",53007,2023,"Washington","Chelan",NA,"12.078857685","28","29.124597803","3.9105271391",NA,64700
"1326",53009,2023,"Washington","Clallam",NA,"23.693109613","55","42.311760746","5.2072032979",NA,62623
"1327",53011,2023,"Washington","Clark",NA,"16.292162788","239","39.053855266","4.2731781763",NA,83790
"1328",53013,2023,"Washington","Columbia",NA,NA,NA,NA,NA,NA,59650
"1329",53015,2023,"Washington","Cowlitz",NA,"19.640369722","65","40.101054658","5.5420852096",NA,70104
"1330",53017,2023,"Washington","Douglas",NA,NA,NA,"22.670082292",NA,NA,64932
"1331",53019,2023,"Washington","Ferry",NA,NA,NA,NA,NA,NA,50565
"1332",53021,2023,"Washington","Franklin",NA,"11.163673407","32","37.734920388","4.195679343",NA,79532
"1333",53023,2023,"Washington","Garfield",NA,NA,NA,NA,NA,NA,61268
"1334",53025,2023,"Washington","Grant",NA,"15.283197653","45","46.34001329","4.9114021572",NA,61815
"1335",53027,2023,"Washington","Grays Harbor",NA,"22.67553532","51","47.805087121","5.0895381715",NA,55018
"1336",53029,2023,"Washington","Island",NA,"10.562760401","27","37.514883622","4.8384579366",NA,76729
"1337",53031,2023,"Washington","Jefferson",NA,"22.762545266","22",NA,NA,NA,61548
"1338",53033,2023,"Washington","King",NA,"18.889806013","1277","35.129877878","3.8023441369",NA,110351
"1339",53035,2023,"Washington","Kitsap",NA,"15.232198903","124","43.697540193","4.8978054064",NA,86826
"1340",53037,2023,"Washington","Kittitas",NA,"11.072434482","16","58.758040574",NA,NA,62721
"1341",53039,2023,"Washington","Klickitat",NA,"19.336893305","13","58.520599251",NA,NA,61542
"1342",53041,2023,"Washington","Lewis",NA,"20.625360944","50","49.488377509","7.2161642078",NA,63828
"1343",53043,2023,"Washington","Lincoln",NA,NA,NA,NA,NA,NA,64692
"1344",53045,2023,"Washington","Mason",NA,"23.441513424","47","31.20124805",NA,NA,73696
"1345",53047,2023,"Washington","Okanogan",NA,"22.04811213","28","41.023537254",NA,NA,55233
"1346",53049,2023,"Washington","Pacific",NA,"16.298469426","11",NA,NA,NA,58715
"1347",53051,2023,"Washington","Pend Oreille",NA,NA,NA,"94.759783948",NA,NA,55060
"1348",53053,2023,"Washington","Pierce",NA,"20.330835457","551","41.395419305","5.0430397357",NA,85492
"1349",53055,2023,"Washington","San Juan",NA,NA,NA,NA,NA,NA,71678
"1350",53057,2023,"Washington","Skagit",NA,"20.350334879","79","31.491528779","3.6069409242",NA,72831
"1351",53059,2023,"Washington","Skamania",NA,NA,NA,NA,NA,NA,75158
"1352",53061,2023,"Washington","Snohomish",NA,"23.466215337","579","33.418418983","3.6983530771",NA,99650
"1353",53063,2023,"Washington","Spokane",NA,"16.350994536","256","40.099833246","4.5503021685",NA,65571
"1354",53065,2023,"Washington","Stevens",NA,"10.921561346","15","28.264556246",NA,NA,60180
"1355",53067,2023,"Washington","Thurston",NA,"14.465649249","126","38.616473381","4.7751148301",NA,81544
"1356",53069,2023,"Washington","Wahkiakum",NA,NA,NA,NA,NA,NA,64777
"1357",53071,2023,"Washington","Walla Walla",NA,"19.128400756","35","23.56591583","4.7993019197",NA,63631
"1358",53073,2023,"Washington","Whatcom",NA,"9.3301533061","64","32.019028451","3.6972051636",NA,71739
"1359",53075,2023,"Washington","Whitman",NA,"7.3630308913","11",NA,NA,NA,53140
"1360",53077,2023,"Washington","Yakima",NA,"21.214588212","160","43.810281262","4.3234529",NA,60058
